IDNUMERO_ DE REPORTE,ÁREA ,TURNO,LÍNEA ,EQUIPO,CÓDIGO_SUBSISTEMA,SUPERVISOR,ESTATUS,REPORTA,TIPO DE FALLA,FECHA DE INICIO,HORA DE INICIO,FECHA DE CIERRE,HORA DE CIERRE,TIEMPO DE PROCURA,DOWNTIME
90844a28,ASÉPTICO,TURNO 1,LINEA 3,A3CFLEX,A3CF-SEG-11 /SISTEMA SEGURIDAD,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: alta temperatura en gabinete eléctrico
🛠️Causa: Falta de refrigeración en gabinete.
🪛Solución: Se abren puertas de gabinete.",25/06/2026,13:33:00,25/06/2026,13:36:00,0,0:03:00
89d75968,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-SEG-11 /SISTEMA SEGURIDAD,EUSTORGIO,FINALIZADO,TÉCNICO,Alarma de puerta abierta. Se encuentra Adam y Eva malo de puerta izquierda de mordaza. Se sustituye por una tina.,25/06/2026,21:00:00,25/06/2026,21:05:00,N/A,0:05:00
805be425,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-LLE-06 /SISTEMA DE LLENADO,EUSTORGIO,FINALIZADO,TÉCNICO,Variación de Volumen en envases. Se intercambia UP de llenado por el de línea 2.,25/06/2026,20:05:00,25/06/2026,20:15:00,N/A,0:10:00
219a21b1,ASÉPTICO,TURNO 2,LINEA 3,CBP32,CBP-VEN-14 /VENTOSAS,EUSTORGIO,FINALIZADO,TÉCNICO,"Mala ubicación de ventosas, ocasionando poco agarre de cartones y mala caída en pocision de las arrastradores. Se colocan en una mejor pocision.",25/06/2026,17:30:00,25/06/2026,17:45:00,N/A,0:15:00
b9dffb16,ASÉPTICO,TURNO 2,LINEA 3,FW32,FW-TRA-06 /UNIDAD TRANSF TREEPACK,EUSTORGIO,FINALIZADO,TÉCNICO,Envases caídos en salida del lado izquierdo. Se ajustan presión de dedos y pocision de guías en transferencia.,25/06/2026,19:00:00,25/06/2026,20:00:00,N/A,1:00:00
db05a6ee,ASÉPTICO,TURNO 2,LINEA 3,CBP32,CBP-TRA-10 /TRANSPORTADORES,EUSTORGIO,FINALIZADO,TÉCNICO,Cajas atascadas en salida. Se ajustan baranda y guías de salida.,25/06/2026,21:40:00,25/06/2026,21:50:00,N/A,0:10:00
8bc4724f,VACÍO,TURNO 2,LINEA 1,SELLADORA ANGELUS,SELL-CAD-01 /CADENA AGRUPADORA,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se solda dedo partido, se sincroniza cadena, se lubrican rodillos de operaciones, se lubrican platos.",25/06/2026,15:00:00,25/06/2026,17:38:00,N/A,2:38:00
c2bc2c84,ASÉPTICO,TURNO 3,LINEA 1,CBP32,CBP-AGR-03 /AGRUPADOR,RICARDO,FINALIZADO,TÉCNICO,Colisión de envases en la entrada con el empujador,25/06/2026,22:50:00,25/06/2026,23:10:00,5,0:20:00
7f477bf8,ASÉPTICO,TURNO 3,LINEA 1,CAP,CAP-TRA-06 /TRANSPORTADOR DE TAPAS,RICARDO,FINALIZADO,TÉCNICO,Transportador de tapas bloqueado,25/06/2026,4:55:00,25/06/2026,5:15:00,N/A,0:20:00
865f254f,ASÉPTICO,TURNO 3,LINEA 3,FW32,FW-AGR-03 /UNIDAD AGRUPADORA,RICARDO,FINALIZADO,TÉCNICO,"Problemas por caída de envases al momento de agrupar, se realiza remplazo de soporte de pala derecha",25/06/2026,4:00:00,25/06/2026,4:50:00,N/A,0:50:00
11976f86,ASÉPTICO,TURNO 3,LINEA 3,FW32,FW-TRA-06 /UNIDAD TRANSF TREEPACK,RICARDO,FINALIZADO,TÉCNICO,"Caída de tripak en la salida, ajuste de guias",25/06/2026,2:00:00,25/06/2026,2:15:00,N/A,0:15:00
fac1a17d,VACÍO,TURNO 1,LINEA 1,SELLADORA ANGELUS,SELL-OPE-05 /OPERACIONES DE SELLADO,YOLIANNY,FINALIZADO,SUPERVISOR,Se realiza lubricacion de operaciones.,26/06/2026,7:00:00,26/06/2026,7:15:00,N/A,0:15:00
fe9b30d2,VACÍO,TURNO 1,LINEA 1,ROBOT TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,YOLIANNY,FINALIZADO,SUPERVISOR,Se descarrila correa de batería. Se posiciona nuevamente y se ajusta tensión de la misma.,26/06/2026,10:40:00,26/06/2026,11:00:00,N/A,0:20:00
ca4bd229,VACÍO,TURNO 1,LINEA 1,GUAYA TRANSPORTE,GUA-RED-01 /MOTOREDUCTOR,YOLIANNY,FINALIZADO,SUPERVISOR,Guaya déja de accionar luego de un trancamiento. Se ajusta cableado de selector.,26/06/2026,10:50:00,26/06/2026,11:00:00,N/A,0:10:00
bbe7f784,ASÉPTICO,TURNO 1,LINEA 1,CAP,CAP-TRA-06 /TRANSPORTADOR DE TAPAS,YOLIANNY,FINALIZADO,TÉCNICO,"La falla era tapas en posición incorrecta, se ajusta guías de tapas y se ajustan las uñas aplicadoras de tapas.",26/06/2026,9:05:00,26/06/2026,10:07:00,40 min,1:02:00
0af8309a,ASÉPTICO,TURNO 1,LINEA 1,CAP,CAP-TRA-06 /TRANSPORTADOR DE TAPAS,YOLIANNY,FINALIZADO,TÉCNICO,"Tapas mal torcidas, se ajustan guías de tapas y uñas de la unidad aplicadora de tapas",26/06/2026,9:04:00,26/06/2026,10:07:00,N/A,1:03:00
7df35c2d,VACÍO,TURNO 2,LINEA 1,ROBOT TAVIL,TAV-AIR-12 /AIRE COMPRIMIDO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se repara fuga de aire en transportador aéreo,26/06/2026,20:00:00,26/06/2026,20:01:00,N/A,0:01:00
f252d343,ASÉPTICO,TURNO 2,LINEA 1,TAVIL,TAV-GAR-06 /GUIAS/RODAMIENTOS GARRA,EUSTORGIO,FINALIZADO,SUPERVISOR,Se sustituyen tornillos partidos en riel izquierdo de la garra del robot Tavil 02,26/06/2026,18:36:00,26/06/2026,18:37:00,N/A,0:01:00
19a102aa,ASÉPTICO,TURNO 2,LINEA 1,ALMIX,ALM-BOM-05 /BOMBA,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se instala bomba, se prueba, queda operativa.",26/06/2026,17:45:00,26/06/2026,17:46:00,N/A,0:01:00
54da1acc,ASÉPTICO,TURNO 1,LINEA 2,ALCIP,ALC-PLC-02 /PLC ,EUSTORGIO,FINALIZADO,SUPERVISOR,"Equipo : alcip 
Falla : sistema de control sin energía 
Causa : fuente DC defectuosa 
Solución : se sustituye la fuente por una nueva del almacén",29/06/2026,10:00:00,29/06/2026,11:00:00,60 minutos,1:00:00
15baa204,VACÍO,TURNO 1,LINEA 1,SELLADORA ANGELUS,SELL-OPE-05 /OPERACIONES DE SELLADO,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se lubrican rodillos de operaciones, Almix, selladora y llenadora",29/06/2026,7:00:00,29/06/2026,7:15:22,N/A,0:15:22
4a5fc902,VACÍO,TURNO 1,LINEA 1,EMBALADORA GAMMA,EMB-CAD-07 /CADENA DE CARTONES,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se ajusta entrega de cartones en el soldador, se sincroniza cadena de cartones, se ajusta velocidad de la lona del soldador.",29/06/2026,10:00:11,29/06/2026,12:35:35,N/A,2:35:24
d5236ef1,VACÍO,TURNO 1,LINEA 1,TUNEL,TUN-TRAS-03 /TRASNPORTADOR ENTRADA-SALIDA,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se desmontan dos ventiladores dañados (salida del túnel de enfriamiento de L1 y puesto de analista de calidad de L3), se traslada el ventilador del puesto de trabajo de salida de la etiquetadora de L3 al puesto de trabajo de salida del túnel de enfriamiento de L1 vacío",29/06/2026,8:00:00,29/06/2026,8:01:00,N/A,0:01:00
b737211b,VACÍO,TURNO 1,LINEA 1,ROBOT TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,EUSTORGIO,FINALIZADO,SUPERVISOR,Se corrige fuga de aire en transpor aéreo de L1 vacío,29/06/2026,9:22:00,29/06/2026,9:23:00,N/A,0:01:00
d954fcf4,VACÍO,TURNO 2,LINEA 1,LLENADORA ELMAR,LLE-ELE-12 /SUMINISTRO ELECTRICO,RICARDO,FINALIZADO,TÉCNICO,Luego del flicker se dispara breaker y se pone variador en error del transportador de entrada y salida.,29/06/2026,15:30:00,29/06/2026,15:55:00,N/A,0:25:00
2b9bcc58,VACÍO,TURNO 2,LINEA 1,ROBOT TAVIL,TAV-COM-13 /PERDIDA DE COMUNICACION,RICARDO,FINALIZADO,TÉCNICO,Se va a error es 2 ocasiones. La cual se bloquea y no permite movimiento. Se apaga equipo.,29/06/2026,20:20:00,29/06/2026,20:40:00,N/A,0:20:00
8a9a7378,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-ELE-25 /SUMINISTRO ELÉCTRICO,RICARDO,FINALIZADO,TÉCNICO,Falla de suministro eléctrico,29/06/2026,15:17:00,29/06/2026,18:17:00,N/A,3:00:00
62573009,ASÉPTICO,TURNO 2,LINEA 2,TAVIL,TAV-VAC-02 /PALET VACÍO,RICARDO,FINALIZADO,TÉCNICO,"Disparo de interruptor termomagnético, pendiente: verificar cableado",29/06/2026,20:16:00,29/06/2026,20:32:00,N/A,0:16:00
c9336400,ASÉPTICO,TURNO 2,LINEA 2,ALMIX,ALM-BOM-05 /BOMBA,RICARDO,FINALIZADO,TÉCNICO,"Cortocircuito por cable de alimentación en mal estado, se corrige el daño en el cable",29/06/2026,16:00:00,29/06/2026,16:00:01,N/A,0:00:01
332dbd0b,ASÉPTICO,TURNO 2,LINEA 2,TAVIL,TAV-ELE-11 /SUMINISTRO ELÉCTRICO,RICARDO,FINALIZADO,TÉCNICO,"Filtro de variador quemado, se realiza conexión directa de la potencia al variador.",29/06/2026,15:20:00,29/06/2026,15:20:01,N/A,0:00:01
8b69b228,ASÉPTICO,TURNO 3,LINEA 1,HELIX,HEL-ARA-04 /ARAÑA,YOLIANNY,FINALIZADO,TÉCNICO,"Base de sensor de final de carrera recorrido de la araña inferior flojo no permitía referenciar, se ajusta base y sensor",30/06/2026,5:45:00,30/06/2026,6:30:00,N/A,0:45:00
94a276e9,ASÉPTICO,TURNO 3,LINEA 1,A3FLEX,A3F-AIR-05 /SISTEMA AIRE ESTERIL,YOLIANNY,FINALIZADO,TÉCNICO,"Alarma de falla en super calentador, se revisa y no se encuentran anomalías, se reinicia equipo y despeja falla",30/06/2026,4:00:00,30/06/2026,4:30:00,N/A,0:30:00
086be90a,ASÉPTICO,TURNO 3,LINEA 1,A3FLEX,A3F-TPO-01 /TPOP DISPLAY,YOLIANNY,FINALIZADO,TÉCNICO,"Falla en subida de programa en la cual TPOP mostraba como si estuviese llave de servicio activada, se baja y se sube programa de nuevo",30/06/2026,5:30:00,30/06/2026,6:00:00,N/A,0:30:00
e71cee6b,ASÉPTICO,TURNO 3,LINEA 3,A3CFLEX,A3CF-PER-07 /SITEMA PEROXIDO,YOLIANNY,FINALIZADO,TÉCNICO,"Falla en el intercambiador de calor al subir programa por este no aumentar temperatura, se purgó sistema",30/06/2026,4:00:00,30/06/2026,4:30:00,N/A,0:30:00
5e57caeb,VACÍO,TURNO 3,LINEA 1,SELLADORA ANGELUS,SELL-OPE-05 /OPERACIONES DE SELLADO,YOLIANNY,FINALIZADO,SUPERVISOR,Se realiza lubricacion de operaciones.,29/06/2026,22:35:00,29/06/2026,22:35:01,N/A,0:00:01
a27fa31a,ASÉPTICO,TURNO 3,LINEA 3,A3CFLEX,A3CF-HI-27/BAJO FLUJO HI,YOLIANNY,FINALIZADO,TÉCNICO,"Vacieado lento en sistema de pulverizado, se sube programa de nuevo",30/06/2026,5:00:00,30/06/2026,5:30:00,N/A,0:30:00
4cdbc348,VACÍO,TURNO 3,LINEA 1,ROBOT TAVIL,TAV-TRA-14 /TRNASPORTADORES DE CAJAS,YOLIANNY,FINALIZADO,SUPERVISOR,"Atasco de cajas en transportador aereo, tramo 3. Se enfocan sensores.",30/06/2026,4:50:00,30/06/2026,5:00:00,N/A,0:10:00
c26aff3c,VACÍO,TURNO 3,LINEA 1,EMBALADORA GAMMA,EMB-PIR-10 /PIROMETRO,YOLIANNY,FINALIZADO,SUPERVISOR,Descenso de temperatura debido a administración de carga por transferencia de suministro eléctrico a generadores,30/06/2026,5:40:00,30/06/2026,6:30:00,N/A,0:50:00
ec61eecf,ASÉPTICO,TURNO 3,LINEA 2,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de cajas en transportadores aéreos de Robot de aluminio.,30/06/2026,1:51:00,30/06/2026,1:55:00,N/A,0:04:00
d2e4f2f5,ASÉPTICO,TURNO 1,LINEA 1,CBP32,CBP-PLA-04 /PLACA DE TRANSFERENCIA,EUSTORGIO,FINALIZADO,TÉCNICO,"Envases atascados en la guillotina, se soluciona aperturando guías y ajustando posición del rail guía del empujador agrupador",30/06/2026,8:05:00,30/06/2026,8:25:00,20 mimutos,0:20:00
3548447b,ASÉPTICO,TURNO 1,LINEA 1,HELIX,HEL-TRA-10TRANSPORTADOES,EUSTORGIO,FINALIZADO,TÉCNICO,"Se parte transportador de salida, se desmonta y se vuelve a unir eslabón.",30/06/2026,11:40:00,30/06/2026,12:00:00,N/A,0:20:00
b31c10f6,VACÍO,TURNO 1,LINEA 1,SELLADORA ANGELUS,SELL-OPE-05 /OPERACIONES DE SELLADO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se lubrican los rodillos de las operaciones,30/06/2026,7:00:00,30/06/2026,7:15:00,N/A,0:15:00
fb049f1b,ASÉPTICO,TURNO 1,LINEA 3,A3CFLEX,A3CF-SEG-08 /SISTEMA DE SEGURIDAD,EUSTORGIO,FINALIZADO,TÉCNICO,"Alarma de relé seguridad activado, ya que le faltaba una señal al PLUTO. Se soluciona calibrando el presostato t50b6110.",30/06/2026,12:00:00,30/06/2026,12:30:00,N/A,0:30:00
4bda8c30,ASÉPTICO,TURNO 1,LINEA 3,FW32,FW-TRA-06 /UNIDAD TRANSF TREEPACK,EUSTORGIO,FINALIZADO,TÉCNICO,Envases caídos en salida. Se ajustan la guías laterales,30/06/2026,11:00:00,30/06/2026,11:30:00,N/A,0:30:00
287bc29f,VACÍO,TURNO 1,LINEA 1,ROBOT TAVIL,TAV-TRA-14 /TRNASPORTADORES DE CAJAS,EUSTORGIO,FINALIZADO,SUPERVISOR,Se repara fuga en transportador aéreo,30/06/2026,7:29:00,30/06/2026,7:49:00,N/A,0:20:00
2e474f85,VACÍO,TURNO 1,LINEA 1,HORNO,HOR-PIR-04 /PIROMETRO,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se presenta baja temperatura por posible falla de resistencias, se sube tempe7de horno TECMI par compensar",30/06/2026,8:10:00,30/06/2026,8:25:00,N/A,0:15:00
53f057cf,VACÍO,TURNO 1,LINEA 1,HORNO,HOR-CAD-06 /CADENA HORNO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se modifica transferencia de salida del horno para evitar caída de envases,30/06/2026,10:00:00,30/06/2026,10:55:00,N/A,0:55:00
47a02075,VACÍO,TURNO 1,LINEA 1,EMBALADORA GAMMA,EMB-SOL-05 /SOLDADOR,EUSTORGIO,FINALIZADO,SUPERVISOR,Se cambia fusible quemado y cable de alimentación del soldador,30/06/2026,11:15:00,30/06/2026,11:40:00,N/A,0:25:00
ec1595e0,VACÍO,TURNO 1,LINEA 1,ROBOT TAVIL,TAV-TRA-14 /TRNASPORTADORES DE CAJAS,EUSTORGIO,FINALIZADO,SUPERVISOR,Se repara fuga en transportador aéreo,30/06/2026,13:00:28,30/06/2026,13:30:51,N/A,0:30:23
97dc429c,VACÍO,TURNO 2,LINEA 1,ROBOT TAVIL,TAV-TRA-14 /TRNASPORTADORES DE CAJAS,RICARDO,FINALIZADO,TÉCNICO,Se reemplaza oring en curva que se encuentra antes de llegar a batería o linea. Ya que las cajas no avanzaban por falta de tracción,30/06/2026,15:00:00,30/06/2026,15:13:00,N/A,0:13:00
37fadfc2,VACÍO,TURNO 2,LINEA 1,SELLADORA ANGELUS,SELL-CAD-01 /CADENA AGRUPADORA,RICARDO,FINALIZADO,TÉCNICO,Se dobla uña de cadena. Se remplaza,30/06/2026,15:55:00,30/06/2026,16:10:00,N/A,0:15:00
4dd46e3f,ASÉPTICO,TURNO 2,LINEA 1,HELIX,HEL-TRA-10 /TRANSPORTADOES,RICARDO,FINALIZADO,TÉCNICO,"Eslabón roto en transportador de entrada, se añaden 4 eslabones y se lubrica",30/06/2026,16:21:00,30/06/2026,17:01:00,N/A,0:40:00
aa85995b,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-ELE-25 /SUMINISTRO ELÉCTRICO,RICARDO,FINALIZADO,TÉCNICO,Falla en los generadores,30/06/2026,15:00:00,30/06/2026,16:18:00,N/A,1:18:00
32daa5fe,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-ASE-01 /CAMARA ASEPTICA,RICARDO,FINALIZADO,TÉCNICO,"Termocumpla de elemento de parada corta rota, se deja para reemplazar en el turno siguiente.",30/06/2026,20:10:00,30/06/2026,22:30:00,N/A,2:20:00
5da37fac,VACÍO,TURNO 3,LINEA 1,ROBOT TAVIL,TAV-TRA-14 /TRNASPORTADORES DE CAJAS,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de cajas en transportador aereo tramo 4.,01/07/2026,3:10:00,01/07/2026,3:35:00,N/A,0:25:00
d77bed19,ASÉPTICO,TURNO 3,LINEA 2,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco y acumulación de cajas en línea de aluminio.  Se retiran cajas acumuladas.,01/07/2026,4:56:00,01/07/2026,5:17:00,N/A,0:21:00
dfad1a21,ASÉPTICO,TURNO 3,LINEA 2,A3CFLEX,A3CF-ELM-04 /ELEMENT PARADA CORTA,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: Temperatura de elemento incorrecta.
🛠️Causa: Termocupla rota.
🪛Solución: Se reemplaza Termocupla.",30/06/2026,22:30:00,01/07/2026,0:20:00,0,1:50:00
245e07e9,ASÉPTICO,TURNO 3,LINEA 2,A3CFLEX,A3CF-ELE-25 /SUMINISTRO ELÉCTRICO,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: suministro eléctrico
🛠️Causa: Falla externa.
🪛Solución: Se encienden generadores.",01/07/2026,0:20:00,01/07/2026,3:30:00,0,3:10:00
c08e62cc,ASÉPTICO,TURNO 3,LINEA 2,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: Atasco de cajas latas
🛠️Causa: Formación de cajas.
🪛Solución: sin solución.",01/07/2026,4:56:00,01/07/2026,5:17:00,0,0:21:00
d7f427ce,ASÉPTICO,TURNO 3,LINEA 1,FLEX,FLEX-ELE-12 /SUMINISTRO ELÉCTRICO,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: suministro eléctrico
🛠️Causa: Falla externa
🪛Solución: Encendido de generadores.",01/07/2026,0:18:00,01/07/2026,3:30:00,0,3:12:00
374fd07d,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,YOLIANNY,FINALIZADO,TÉCNICO,"⛓️‍💥Falla: Atasco de cajas latas
🛠️Causa: Formación de cajas
🪛Solución: sin solución.",01/07/2026,4:57:00,01/07/2026,5:31:00,0,0:34:00
ba5188cb,ASÉPTICO,TURNO 1,LINEA 1,CBP32,CBP-AGR-03 /AGRUPADOR,EUSTORGIO,FINALIZADO,TÉCNICO,Colisión de envases en el empujador. Se ajusta el valor del recorrido del empujador agrupador,01/07/2026,7:45:00,01/07/2026,8:00:00,N/A,0:15:00
33c18480,ASÉPTICO,TURNO 1,LINEA 3,HELIX,HEL-ARA-04 /ARAÑA,EUSTORGIO,FINALIZADO,TÉCNICO,Rodamiento guía trancado. Se realiza el reemplazo por uno nuevo,01/07/2026,9:10:00,01/07/2026,9:35:00,N/A,0:25:00
e2f47f1a,ASÉPTICO,TURNO 1,LINEA 1,ALMIX,ALM-COR-02 /CORREA,EUSTORGIO,FINALIZADO,TÉCNICO,Reemplazo de correa en el sistema motriz,01/07/2026,10:20:00,01/07/2026,10:40:00,N/A,0:20:00
2d652c03,ASÉPTICO,TURNO 1,LINEA 1,FLEX,FLEX-VAL-03 /VALVULA DE VAPOR,EUSTORGIO,FINALIZADO,TÉCNICO,"Se desmonta trampa de vapor por tener fuga, se hacela entrega al soldador para su reparacion4",01/07/2026,11:50:00,01/07/2026,12:15:00,N/A,0:25:00
78f01983,VACÍO,TURNO 1,LINEA 1,ROBOT TAVIL,TAV-AIR-12 /AIRE COMPRIMIDO,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se revisa todo el transportador aéreo de L1 vacío y se sustituyen tramos de manguera neumática vencidos ó dañados, queda pendiente el tramo que se se encuentra sobre el tablero del robot 01 (esta parte no se revisa porque la L2 de aséptico está arrancada).",01/07/2026,8:00:00,01/07/2026,8:01:00,N/A,0:01:00
14ee307e,VACÍO,TURNO 1,LINEA 1,ROBOT TAVIL,TAV-DIS-08 /DISPLAY,EUSTORGIO,FINALIZADO,SUPERVISOR,Se retira panel táctil del tablero del robot Tavil 01 y se manda a reparación (Al equipo le cae agua al comenzar la lluvia debido a una filtración en el techo),01/07/2026,9:00:00,01/07/2026,9:01:00,N/A,0:01:00
2bc612cb,VACÍO,TURNO 2,LINEA 1,DESPALETIZADOR ALUMINIO,DES-BOM-01 /BOMBA HIDRÁULICA,RICARDO,FINALIZADO,TÉCNICO,desgaste en alojamiento del rodamiento en la carcasa. La cual tiene mucha holguro haciendo que el rodamiento se desplace Se  bajan piezas para mandar a rectificar y embobinar.,01/07/2026,20:25:00,01/07/2026,20:25:01,N/A,0:00:01
1218444e,ASÉPTICO,TURNO 2,LINEA 1,FLEX,FLEX-VAL-03 /VALVULA DE VAPOR,RICARDO,FINALIZADO,TÉCNICO,Instalación de trampa de vapor reparada,01/07/2026,15:00:00,01/07/2026,20:34:00,N/A,5:34:00
8ed6d68b,ASÉPTICO,TURNO 2,LINEA 2,TAVIL,TAV-VAC-02 /PALET VACÍO,RICARDO,FINALIZADO,TÉCNICO,Atasco de paleta en palet vacío,01/07/2026,17:08:00,01/07/2026,17:28:00,N/A,0:20:00
b7ca0ae5,ASÉPTICO,TURNO 3,LINEA 1,CBP32,CBP-AGR-03 /AGRUPADOR,YOLIANNY,FINALIZADO,TÉCNICO,Retroceso del empujador bloqueado.,01/07/2026,23:47:00,01/07/2026,23:56:00,N/A,0:09:00
0829f8fa,ASÉPTICO,TURNO 3,LINEA 2,FW32,FW-SELL-05 /UNIDAD DE SELLADO,YOLIANNY,FINALIZADO,TÉCNICO,"Soldadura incorrecta, se limpia cuchilla y soldador no obstante se ajusta la temperatura",02/07/2026,0:10:00,02/07/2026,0:40:00,N/A,0:30:00
174ad536,ASÉPTICO,TURNO 3,LINEA 1,CBP32,CBP-PLA-04 /PLACA DE TRANSFERENCIA,YOLIANNY,FINALIZADO,TÉCNICO,Envases perforados o rotos. Se ajusta las placas guías de la transferencias ya que las mismas estaban muy cerradas además poseen mucho desgaste (filo). No obstante se alinean las guías de la banda de agrupación y el empujador.,02/07/2026,2:47:00,02/07/2026,3:32:00,N/A,0:45:00
028ce688,ASÉPTICO,TURNO 1,LINEA 3,DOMINO,DOM-BOM-02 /BOMBA,EUSTORGIO,FINALIZADO,TÉCNICO,"Bomba no alcanzaba la presión y falla de detección de carga. Se limpia cabezal y se le realiza una purga a todo el sistema, se corrige la falla. De manera preventiva se trae impresora Domino de L1 vacío y se deja en el área para ser instalada en caso necesario.",02/07/2026,12:40:00,02/07/2026,13:21:00,N/A,0:41:00
13af8fa1,ASÉPTICO,TURNO 1,LINEA 3,FW32,FW-MAG-04 /MAGAZING DE BOBINAS,EUSTORGIO,FINALIZADO,TÉCNICO,"Envases caídos en la unidad retractiladora.
Se ajustan las  bobinas superior e inferior ya que el trick pack no estaba centrada la película del termoencogible permitiendo caída en la salida del transportador. También se realiza el cambio de bobina superior derecha para mejorar el sellado. Cabe destacar que el problema es que la bobina del lado derecho se desplaza hacia un lado en  el momento que hace sellado ocasionando que se rompa el polietileno. La almohada del lado derecho no ejerce la presión correcta, se desconecta manguera principal de ese lado y es deficiente la entrada aire. Falla por seguir monitoreando el siguiente turno",02/07/2026,12:00:00,02/07/2026,12:20:00,N/A,0:20:00
234fac58,ASÉPTICO,TURNO 1,LINEA 1,TAVIL,TAV-GAR-06 /GUIAS/RODAMIENTOS GARRA,EUSTORGIO,FINALIZADO,SUPERVISOR,"Al momento del corte en el servicio eléctrico externo el robot se detiene de manera brusca, lo que provoca la rotura de la correa dentada T5 300 de las púas de la garra, se sustituye por una nueva.",02/07/2026,8:30:00,02/07/2026,8:50:00,N/A,0:20:00
9acad60e,VACÍO,TURNO 1,LINEA 1,TRANSPORTADORES,TRAN-CHU-04 /CHUMACERA,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se comienza lubricación de todos los componentes de L1 vacío, queda pendiente desarmar eje de los sprockets conducidos de la malla de la embaladora Gamma 20F y lubricar chumaceras.",02/07/2026,9:00:19,02/07/2026,9:01:51,N/A,0:01:32
9c207876,VACÍO,TURNO 1,LINEA 1,SELLADORA ANGELUS,SELL-PLA-04 /PLATOS,EUSTORGIO,FINALIZADO,SUPERVISOR,Se colocan puntas de engrase faltantes en los platos giratorios de las estaciones de la selladora Angelus.,02/07/2026,9:32:11,02/07/2026,9:32:25,0,0:00:14
9039f1ae,ASÉPTICO,TURNO 2,LINEA 3,FW32,FW-SELL-05 /UNIDAD DE SELLADO,RICARDO,FINALIZADO,TÉCNICO,"Polietileno fuera de posicion, se limpia Y ajusta el freno de polietileno y se verifica el correcto funcionamiento de los rodillos posicionadores de polietileno.",02/07/2026,15:00:00,02/07/2026,15:30:00,N/A,0:30:00
263ce8ea,ASÉPTICO,TURNO 2,LINEA 3,FW32,FW-TRA-06 /UNIDAD TRANSF TREEPACK,RICARDO,FINALIZADO,TÉCNICO,"Caída de envases en la salida de ambos lados, se aplica silicón en las partes fijas, se colocan adhesivo en las partes móvilesby se ajustan dedos sujetadores.",02/07/2026,19:50:00,02/07/2026,20:06:00,N/A,0:16:00
95a5c6c5,ASÉPTICO,TURNO 2,LINEA 3,CBP32,CBP-TRA-10 /TRANSPORTADORES,RICARDO,FINALIZADO,TÉCNICO,Desprendimiento del doblador de cajas en transportador de salida. Se instala nuevamente en su posición de trabajo,02/07/2026,20:00:00,02/07/2026,20:05:00,N/A,0:05:00
c3aa4a66,ASÉPTICO,TURNO 2,LINEA 1,CAP,CAP-APL-03 /APLICADOR DE TAPAS,RICARDO,FINALIZADO,TÉCNICO,Tapas mal posicionadas en envase. Se coloca suplemento en guía de salida se tapas.,02/07/2026,16:20:00,02/07/2026,17:10:00,N/A,0:50:00
fb4b1790,ASÉPTICO,TURNO 2,LINEA 1,CBP32,CBP-EMP-05 /EMPUJADOR,RICARDO,FINALIZADO,TÉCNICO,"Atasco de empujador, se detecta rodamiento principal defectuoso y colisión del dolly. Se mejora la posición del dolly y del plate.",02/07/2026,19:59:00,02/07/2026,20:30:00,N/A,0:31:00
